,t,x_gt,y_gt,x_gps,y_gps
229,22.900000000000002,32.65948885701504,-0.09145679191760259,32.7130374938689,-0.1092077943210139
230,23.0,32.80872022686666,-0.08986169474642125,32.85824497556442,-0.11209178595376201
231,23.1,32.88996661053112,-0.08891174971337534,33.002650631515536,-0.1200557837192413
232,23.200000000000003,33.09616790709549,-0.09314064170550829,33.14025624669161,-0.11718605158934814
233,23.3,33.179408626047554,-0.09268705614043249,33.29381863344654,-0.12016982183864755
234,23.400000000000002,33.319275251028905,-0.09030050447793059,33.446761274748475,-0.13114100680014218
235,23.5,33.47170022674919,-0.08635653160048484,33.5909734174514,-0.14041653303636004
236,23.6,33.62739677149416,-0.11026777238484087,33.73573801088223,-0.1384746368834211
237,23.700000000000003,33.75102774564554,-0.10903697745109753,33.881108981277805,-0.13962284394336066
238,23.8,33.914715677392806,-0.10643464134889236,34.02934708584199,-0.12203870552942675
239,23.900000000000002,34.07929668299853,-0.10749371359215054,34.15720419817123,-0.1285023150346376
240,24.0,34.21954710836278,-0.10667990221161183,34.314757960907336,-0.11923502483434589
241,24.1,34.37422071814476,-0.10675647854212578,34.45397841063016,-0.10430794355491457
242,24.200000000000003,34.46389318564139,-0.10412881089046877,34.59859966405291,-0.10967211152685863
243,24.3,34.642921470056216,-0.09761931684631975,34.73596729445019,-0.09538317285037223
244,24.400000000000002,34.7615057539339,-0.0911352783136703,34.870696421927775,-0.08717676900932325
245,24.5,34.92492344774898,-0.09270335735543966,35.01630144032894,-0.08713341836135413
246,24.6,35.03375328733292,-0.0916867791011402,35.15839488023816,-0.0827352507162491
247,24.700000000000003,35.15429264389974,-0.08273027188843152,35.30556963150204,-0.07712579047541546
248,24.8,35.29066328430339,-0.08080859818171326,35.44180480370586,-0.07320710883796977
249,24.900000000000002,35.45646400294098,-0.07767484809553338,35.59783078248571,-0.0678263041822813
250,25.0,35.62219705317443,-0.07582526316694782,35.73169761576229,-0.055024557949312936
251,25.1,35.748114963797235,-0.07390107185016426,35.87625931429081,-0.07026164987007455
252,25.200000000000003,35.874032876681355,-0.0719768845373494,36.01579115621305,-0.05560069557660796
253,25.3,36.0269737501822,-0.05725500302558828,36.15853685674093,-0.04842662711761925
254,25.400000000000002,36.1913480918169,-0.054789680316144285,36.312901555496325,-0.056266359787679576
255,25.5,36.36750176210247,-0.0509552168104328,36.45853744798871,-0.05037594130761569
256,25.6,36.47528079310675,-0.05211684823241569,36.61032174041051,-0.04697137692543407
257,25.700000000000003,36.60147916751763,-0.05605723956474229,36.75778342930051,-0.04816840766157249
258,25.8,36.74538380283995,-0.05289080037952765,36.909500987970276,-0.04563595339183202
259,25.900000000000002,36.889997553244264,-0.05116853641863983,37.047302099846526,-0.04315656619632158
260,26.0,37.064328523756416,-0.04612824453917064,37.19227001761415,-0.04063730984297109
261,26.1,37.17041965462904,-0.048090819415651964,37.34573781444931,-0.041831744340386834
262,26.200000000000003,37.29824463141756,-0.0479837561536538,37.48758553004765,-0.037021261045500964
263,26.3,37.44149797211047,-0.0391503097161241,37.62458048810785,-0.035258774845541296
264,26.400000000000002,37.58774769861845,-0.03405344744814087,37.75942095293263,-0.01678849906659252
265,26.5,37.69845897660352,-0.03066596091833773,37.90557433872271,-0.01425393770726302
266,26.6,37.889177295962554,-0.009026620109825245,38.046130015863326,-0.01671618409439901
267,26.700000000000003,38.01262704821364,-0.015244906958262305,38.19946033056472,-0.005842460087606582
268,26.8,38.14513821936857,-0.01610952064050508,38.347859389845226,0.0039166754775941115
269,26.900000000000002,38.2894539674701,-0.01126353643620348,38.483260441436464,-0.004290656425595785
270,27.0,38.43326825691145,-0.006347081430867263,38.61828422820732,0.008901708319910995
271,27.1,38.54370003833791,0.004258485887902452,38.75501818499846,0.02484008842874985
272,27.200000000000003,38.76315052403529,0.021695611204648912,38.898546139896105,0.006492835137212438
273,27.3,38.8933264065483,0.013710470978292477,39.05754540869292,0.02327346526131535
274,27.400000000000002,39.01755511730974,0.017569222810063678,39.20041202299424,0.02840225964084908
275,27.5,39.16253981541479,0.023115440012627886,39.34369953194084,0.025845509240806308
276,27.6,39.32151224642992,0.02951554840413806,39.4949236283713,0.056215738671117066
277,27.700000000000003,39.489888149268694,0.03628203344551295,39.63865196695612,0.04488591311875112
278,27.8,39.590026017436315,0.037906998596952235,39.774571293288496,0.048801484036982146
279,27.900000000000002,39.74057451963193,0.06093233272243026,39.928012643371794,0.06821834065949872
280,28.0,39.77567672525322,0.06903299543940378,40.06375527182871,0.05603941951391889
281,28.1,39.96087682957664,0.06766612566544339,40.212413098681886,0.059840419921339816
282,28.200000000000003,40.15997269542691,0.07481535157936037,40.35995485545844,0.07188687906968028
283,28.3,40.316660449969575,0.08270907611666445,40.515475424721195,0.0637581023759104
284,28.400000000000002,40.43826929706827,0.08483627153065498,40.657824969040185,0.0797047776540083
285,28.5,40.59011534517686,0.09650245260430168,40.80042267510733,0.07536457743529468
286,28.6,40.719638680339195,0.10561310147850023,40.9443052067655,0.07221057523206653
287,28.700000000000003,40.861300298052214,0.10399684181351176,41.09365310836024,0.10468843092094104
288,28.8,41.01617183195328,0.12123778262160556,41.24949050022478,0.08423452325121161
289,28.900000000000002,41.1677692697527,0.1258013297177598,41.39736143454531,0.10083451289276724
290,29.000000000000004,41.30666716014775,0.13804899597375098,41.53484969487094,0.127784826197189
291,29.1,41.44479802810099,0.1553765200015924,41.69861245236374,0.11535983707824116
292,29.200000000000003,41.644177689071476,0.1379252364592638,41.855741819792506,0.13623518398607004
293,29.3,41.76416299234157,0.15443081046197804,42.00647494764336,0.14055837833553397
294,29.400000000000002,41.942404019024266,0.17239333116171096,42.150281325085714,0.13755444264846517
295,29.500000000000004,42.07324892815046,0.18707696501913418,42.293763487579035,0.17701767826989112
296,29.6,42.23246631768968,0.21108050262922617,42.44888038409508,0.16138635663496004
297,29.700000000000003,42.38076246796792,0.20971590671317486,42.61153259511703,0.17583076112454776
298,29.8,42.534596343799805,0.22469760581715192,42.76602308609271,0.21504597160317118
299,29.900000000000002,42.71205689890868,0.2523574240924127,42.90400129240295,0.21785005430380977
