rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data
1477388608481642056,,194243,,1477388608,481577718,'',"""\n$GPHDT,118.227,T*3A"""
1477388608529071256,,194244,,1477388608,528628714,'',"""\n$GPGGA,094349.50,5603.94362028,N,00823.31249620,E,4,15,0.7,25.868,M,40.732,M,1.5,0015*71"""
1477388608530701758,,194245,,1477388608,530545055,'',"""\n$GPHDT,116.948,T*36"""
1477388608578650981,,194246,,1477388608,578511742,'',"""\n$GPGGA,094349.55,5603.94357095,N,00823.31244161,E,4,15,0.7,25.868,M,40.732,M,1.5,0015*7B"""
1477388608580199727,,194247,,1477388608,580117903,'',"""\n$GPHDT,117.240,T*34"""
1477388608635025674,,194248,,1477388608,634894257,'',"""\n$GPGGA,094349.60,5603.94351165,N,00823.31236770,E,4,15,0.7,25.888,M,40.732,M,1.6,0015*7B"""
1477388608636605117,,194249,,1477388608,636532357,'',"""\n$GPHDT,118.820,T*37"""
1477388608679521893,,194250,,1477388608,679403358,'',"""\n$GPGGA,094349.65,5603.94345875,N,00823.31230638,E,4,15,0.7,25.907,M,40.732,M,1.6,0015*7E"""
1477388608681141573,,194251,,1477388608,681069459,'',"""\n$GPHDT,119.327,T*3A"""
1477388608728345303,,194252,,1477388608,728211892,'',"""\n$GPGGA,094349.70,5603.94339443,N,00823.31228368,E,4,15,0.7,25.889,M,40.732,M,1.7,0015*77"""
1477388608729930403,,194253,,1477388608,729841339,'',"""\n$GPHDT,118.659,T*37"""
1477388608779687440,,194254,,1477388608,779504217,'',"""\n$GPGGA,094349.75,5603.94333865,N,00823.31225245,E,4,15,0.7,25.918,M,40.732,M,1.8,0015*75"""
1477388608781261972,,194255,,1477388608,781173203,'',"""\n$GPHDT,117.359,T*3D"""
1477388608840882501,,194256,,1477388608,840782126,'',"""\n$GPGGA,094349.80,5603.94326122,N,00823.31221413,E,4,15,0.7,25.922,M,40.732,M,1.8,0015*79"""
1477388608840892331,,194257,,1477388608,840802081,'',"""\n$GPHDT,118.303,T*3D"""
1477388608878831520,,194258,,1477388608,878525400,'',"""\n$GPGGA,094349.85,5603.94320092,N,00823.31218767,E,4,15,0.7,25.922,M,40.732,M,1.9,0015*7B"""
1477388608880389359,,194259,,1477388608,880138870,'',"""\n$GPHDT,118.485,T*34"""
1477388608928401310,,194260,,1477388608,927891915,'',"""\n$GPGGA,094349.90,5603.94314977,N,00823.31213047,E,4,15,0.7,25.909,M,40.732,M,1.9,0015*7D"""
1477388608929612158,,194261,,1477388608,929543624,'',"""\n$GPHDT,117.690,T*3D"""
1477388608978998515,,194262,,1477388608,978900408,'',"""\n$GPGGA,094349.95,5603.94309948,N,00823.31206866,E,4,15,0.7,25.911,M,40.732,M,2.0,0015*74"""
1477388608980667391,,194263,,1477388608,980580287,'',"""\n$GPHDT,117.104,T*37"""
1477388609045030302,,194264,,1477388609,44903216,'',"""\n$GPGGA,094350.00,5603.94303427,N,00823.31201505,E,4,15,0.7,25.920,M,40.732,M,2.0,0015*73"""
1477388609046832208,,194265,,1477388609,46568496,'',"""\n$GPHDT,118.380,T*36"""
1477388609078709922,,194266,,1477388609,78606574,'',"""\n$GPGGA,094350.05,5603.94295957,N,00823.31198601,E,4,15,0.7,25.917,M,40.732,M,2.0,0015*72"""
1477388609080330755,,194267,,1477388609,80212557,'',"""\n$GPHDT,119.521,T*3A"""
1477388609128302208,,194268,,1477388609,128191021,'',"""\n$GPGGA,094350.10,5603.94289149,N,00823.31195244,E,4,15,0.7,25.912,M,40.732,M,2.1,0015*70"""
1477388609130559362,,194269,,1477388609,129914315,'',"""\n$GPHDT,117.796,T*3A"""
1477388609178456033,,194270,,1477388609,178372175,'',"""\n$GPGGA,094350.15,5603.94284004,N,00823.31189754,E,4,15,0.7,25.929,M,40.732,M,2.2,0015*72"""
1477388609180145731,,194271,,1477388609,180050820,'',"""\n$GPHDT,116.606,T*33"""
1477388609234946472,,194272,,1477388609,234729487,'',"""\n$GPGGA,094350.20,5603.94277827,N,00823.31185275,E,4,15,0.7,25.947,M,40.732,M,2.2,0015*73"""
1477388609236558891,,194273,,1477388609,236465329,'',"""\n$GPHDT,118.475,T*3B"""
1477388609277475490,,194274,,1477388609,277215622,'',"""\n$GPGGA,094350.25,5603.94271173,N,00823.31181133,E,4,15,0.7,25.944,M,40.732,M,2.3,0015*7F"""
1477388609278912863,,194275,,1477388609,278840209,'',"""\n$GPHDT,120.169,T*38"""
1477388609327806098,,194276,,1477388609,327698079,'',"""\n$GPGGA,094350.30,5603.94266211,N,00823.31177172,E,4,15,0.7,25.937,M,40.732,M,2.3,0015*72"""
1477388609329440272,,194277,,1477388609,329367342,'',"""\n$GPHDT,118.830,T*36"""
1477388609378792334,,194278,,1477388609,378649981,'',"""\n$GPGGA,094350.35,5603.94261045,N,00823.31172626,E,4,15,0.7,25.952,M,40.732,M,2.3,0015*73"""
1477388609380433299,,194279,,1477388609,380310685,'',"""\n$GPHDT,117.614,T*31"""
1477388609435133895,,194280,,1477388609,434806965,'',"""\n$GPGGA,094350.40,5603.94255872,N,00823.31169313,E,4,15,0.7,25.974,M,40.732,M,2.4,0015*70"""
1477388609437067296,,194281,,1477388609,436680923,'',"""\n$GPHDT,118.923,T*35"""
1477388609478948763,,194282,,1477388609,478593323,'',"""\n$GPGGA,094350.45,5603.94249564,N,00823.31166680,E,4,15,0.7,25.973,M,40.732,M,2.5,0015*74"""
1477388609480489250,,194283,,1477388609,480257372,'',"""\n$GPHDT,120.162,T*33"""
1477388609529774165,,194284,,1477388609,528525622,'',"""\n$GPGGA,094350.50,5603.94245136,N,00823.31163547,E,4,15,0.7,25.970,M,40.732,M,2.5,0015*71"""
1477388609530572677,,194285,,1477388609,530338116,'',"""\n$GPHDT,118.567,T*39"""
1477388609584137085,,194286,,1477388609,583826411,'',"""\n$GPGGA,094350.55,5603.94240724,N,00823.31158675,E,4,15,0.7,25.981,M,40.732,M,2.5,0015*70"""
1477388609584147399,,194287,,1477388609,583878669,'',"""\n$GPHDT,117.790,T*3C"""
1477388609634940027,,194288,,1477388609,634851022,'',"""\n$GPGGA,094350.60,5603.94234000,N,00823.31154359,E,4,15,0.7,25.975,M,40.732,M,2.6,0015*7B"""
1477388609636667353,,194289,,1477388609,636579112,'',"""\n$GPHDT,119.545,T*38"""
1477388609678640699,,194290,,1477388609,678416378,'',"""\n$GPGGA,094350.65,5603.94226630,N,00823.31150710,E,4,15,0.7,25.981,M,40.732,M,2.7,0015*7F"""
1477388609680213143,,194291,,1477388609,680090956,'',"""\n$GPHDT,119.880,T*3C"""
1477388609727763195,,194292,,1477388609,727662277,'',"""\n$GPGGA,094350.70,5603.94220028,N,00823.31147663,E,4,15,0.7,25.991,M,40.732,M,2.7,0015*70"""
1477388609729409226,,194293,,1477388609,729332113,'',"""\n$GPHDT,119.641,T*3F"""
1477388609777904842,,194294,,1477388609,777735744,'',"""\n$GPGGA,094350.75,5603.94214294,N,00823.31144226,E,4,15,0.7,25.985,M,40.732,M,2.8,0015*7B"""
1477388609779619365,,194295,,1477388609,779412744,'',"""\n$GPHDT,118.315,T*3A"""
1477388609835063048,,194296,,1477388609,834861377,'',"""\n$GPGGA,094350.80,5603.94208585,N,00823.31138883,E,4,15,0.7,25.989,M,40.732,M,2.8,0015*79"""
1477388609836684271,,194297,,1477388609,836528476,'',"""\n$GPHDT,118.614,T*3E"""
1477388609877600585,,194298,,1477388609,877492843,'',"""\n$GPGGA,094350.85,5603.94202705,N,00823.31134344,E,4,15,0.7,26.009,M,40.732,M,2.8,0015*72"""
1477388609879375950,,194299,,1477388609,879237693,'',"""\n$GPHDT,121.282,T*3F"""
1477388609928683910,,194300,,1477388609,928263760,'',"""\n$GPGGA,094350.90,5603.94197307,N,00823.31131707,E,4,15,0.7,26.003,M,40.732,M,2.9,0015*72"""
1477388609929710982,,194301,,1477388609,929641719,'',"""\n$GPHDT,120.353,T*33"""
1477388609978285311,,194302,,1477388609,977751875,'',"""\n$GPGGA,094350.95,5603.94192468,N,00823.31129008,E,4,15,0.7,26.017,M,40.732,M,3.0,0015*70"""
1477388609979584030,,194303,,1477388609,979414793,'',"""\n$GPHDT,119.355,T*3F"""
1477388610045889768,,194304,,1477388610,45512946,'',"""\n$GPGGA,094351.00,5603.94187899,N,00823.31126229,E,4,15,0.7,26.027,M,40.732,M,3.0,0015*76"""
1477388610047256534,,194305,,1477388610,46925780,'',"""\n$GPHDT,119.789,T*3A"""
1477388610077813627,,194306,,1477388610,77481204,'',"""\n$GPGGA,094351.05,5603.94182835,N,00823.31123882,E,4,15,0.7,26.030,M,40.732,M,3.0,0015*78"""
1477388610079905912,,194307,,1477388610,79154133,'',"""\n$GPHDT,121.125,T*31"""
1477388610128009360,,194308,,1477388610,127852515,'',"""\n$GPGGA,094351.10,5603.94176778,N,00823.31121005,E,4,15,0.7,26.027,M,40.732,M,3.1,0015*73"""
1477388610129649864,,194309,,1477388610,129549751,'',"""\n$GPHDT,122.028,T*3E"""
1477388610177591388,,194310,,1477388610,177425824,'',"""\n$GPGGA,094351.15,5603.94171679,N,00823.31116952,E,4,15,0.7,26.034,M,40.732,M,3.2,0015*7F"""
1477388610179140267,,194311,,1477388610,179070341,'',"""\n$GPHDT,120.877,T*3E"""
1477388610235103202,,194312,,1477388610,234596728,'',"""\n$GPGGA,094351.20,5603.94166257,N,00823.31111448,E,4,15,0.7,26.046,M,40.732,M,3.2,0015*73"""
1477388610236348508,,194313,,1477388610,236252972,'',"""\n$GPHDT,120.737,T*35"""
1477388610277348955,,194314,,1477388610,277193298,'',"""\n$GPGGA,094351.25,5603.94159902,N,00823.31106444,E,4,15,0.7,26.059,M,40.732,M,3.3,0015*74"""
1477388610279026941,,194315,,1477388610,278881772,'',"""\n$GPHDT,121.907,T*39"""
1477388610327944638,,194316,,1477388610,327676207,'',"""\n$GPGGA,094351.30,5603.94153231,N,00823.31103373,E,4,15,0.7,26.048,M,40.732,M,3.3,0015*77"""
1477388610332881133,,194317,,1477388610,329297706,'',"""\n$GPHDT,122.610,T*33"""
1477388610377764240,,194318,,1477388610,377639029,'',"""\n$GPGGA,094351.35,5603.94148844,N,00823.31098093,E,4,15,0.7,26.042,M,40.732,M,3.3,0015*74"""
1477388610379383564,,194319,,1477388610,379294057,'',"""\n$GPHDT,121.210,T*34"""
1477388610435600003,,194320,,1477388610,435327260,'',"""\n$GPGGA,094351.40,5603.94143602,N,00823.31090874,E,4,15,0.7,26.054,M,40.732,M,3.4,0015*78"""
1477388610437971100,,194321,,1477388610,437524678,'',"""\n$GPHDT,120.917,T*39"""
1477388610478841658,,194322,,1477388610,478641077,'',"""\n$GPGGA,094351.45,5603.94137416,N,00823.31084985,E,4,15,0.7,26.045,M,40.732,M,3.5,0015*72"""
1477388610480547011,,194323,,1477388610,480326440,'',"""\n$GPHDT,122.465,T*33"""
1477388610532074249,,194324,,1477388610,531774099,'',"""\n$GPGGA,094351.50,5603.94130584,N,00823.31081324,E,4,15,0.7,26.057,M,40.732,M,3.5,0015*7C"""
1477388610532111112,,194325,,1477388610,531807678,'',"""\n$GPHDT,123.506,T*36"""
1477388610577829300,,194326,,1477388610,577745899,'',"""\n$GPGGA,094351.55,5603.94125394,N,00823.31077883,E,4,15,0.7,26.087,M,40.732,M,2.5,0015*79"""
1477388610579486047,,194327,,1477388610,579416700,'',"""\n$GPHDT,122.023,T*35"""
1477388610634772808,,194328,,1477388610,634626231,'',"""\n$GPGGA,094351.60,5603.94119866,N,00823.31073057,E,4,15,0.7,26.083,M,40.732,M,2.6,0015*74"""
1477388610636372069,,194329,,1477388610,636283333,'',"""\n$GPHDT,121.615,T*35"""
1477388610677865841,,194330,,1477388610,677599363,'',"""\n$GPGGA,094351.65,5603.94114778,N,00823.31068532,E,4,15,0.7,26.087,M,40.732,M,2.7,0015*75"""
1477388610679370421,,194331,,1477388610,679265660,'',"""\n$GPHDT,122.625,T*35"""
1477388610727527585,,194332,,1477388610,727426973,'',"""\n$GPGGA,094351.70,5603.94109835,N,00823.31063397,E,4,15,0.7,26.091,M,40.732,M,2.7,0015*7E"""
1477388610729446921,,194333,,1477388610,729092156,'',"""\n$GPHDT,124.298,T*31"""
1477388610777849216,,194334,,1477388610,777742260,'',"""\n$GPGGA,094351.75,5603.94105927,N,00823.31059498,E,4,15,0.7,26.101,M,40.732,M,2.8,0015*73"""
1477388610779529724,,194335,,1477388610,779387814,'',"""\n$GPHDT,124.468,T*38"""
1477388610838081021,,194336,,1477388610,837864503,'',"""\n$GPGGA,094351.80,5603.94102151,N,00823.31055586,E,4,15,0.7,26.101,M,40.732,M,2.8,0015*75"""
1477388610838113972,,194337,,1477388610,837895008,'',"""\n$GPHDT,123.576,T*31"""
1477388610878022588,,194338,,1477388610,877757284,'',"""\n$GPGGA,094351.85,5603.94095971,N,00823.31051461,E,4,15,0.7,26.118,M,40.732,M,2.8,0015*71"""
1477388610879474953,,194339,,1477388610,879408118,'',"""\n$GPHDT,123.948,T*30"""
1477388610928340781,,194340,,1477388610,928257168,'',"""\n$GPGGA,094351.90,5603.94089525,N,00823.31049330,E,4,15,0.7,26.138,M,40.732,M,2.9,0015*7C"""
1477388610930077788,,194341,,1477388610,929970207,'',"""\n$GPHDT,125.351,T*34"""
1477388610977804561,,194342,,1477388610,977729582,'',"""\n$GPGGA,094351.95,5603.94083565,N,00823.31045908,E,4,15,0.7,26.123,M,40.732,M,3.0,0015*78"""
1477388610979434798,,194343,,1477388610,979368038,'',"""\n$GPHDT,126.489,T*35"""
1477388611045283453,,194344,,1477388611,45071746,'',"""\n$GPGGA,094352.00,5603.94080334,N,00823.31041534,E,4,14,0.8,26.116,M,40.732,M,3.0,0015*79"""
1477388611047450800,,194345,,1477388611,46670064,'',"""\n$GPHDT,125.734,T*33"""
1477388611078725510,,194346,,1477388611,78621819,'',"""\n$GPGGA,094352.05,5603.94076296,N,00823.31037152,E,4,14,0.8,26.126,M,40.732,M,3.0,0015*7A"""
1477388611080380839,,194347,,1477388611,80228574,'',"""\n$GPHDT,125.762,T*30"""
1477388611128260269,,194348,,1477388611,128173125,'',"""\n$GPGGA,094352.10,5603.94070111,N,00823.31032327,E,4,14,0.8,26.155,M,40.732,M,3.1,0015*74"""
1477388611129898439,,194349,,1477388611,129836958,'',"""\n$GPHDT,128.679,T*36"""
1477388611179071788,,194350,,1477388611,178973787,'',"""\n$GPGGA,094352.15,5603.94064013,N,00823.31029773,E,4,14,0.8,26.145,M,40.732,M,3.2,0015*7A"""
1477388611180821061,,194351,,1477388611,180720624,'',"""\n$GPHDT,129.143,T*39"""
1477388611237006735,,194352,,1477388611,236871605,'',"""\n$GPGGA,094352.20,5603.94060218,N,00823.31026826,E,4,14,0.8,26.143,M,40.732,M,3.2,0015*77"""
1477388611237039308,,194353,,1477388611,236892378,'',"""\n$GPHDT,126.025,T*37"""
1477388611279279273,,194354,,1477388611,279138123,'',"""\n$GPGGA,094352.25,5603.94057509,N,00823.31021378,E,4,14,0.8,26.149,M,40.732,M,3.3,0015*7D"""
1477388611280892026,,194355,,1477388611,280794776,'',"""\n$GPHDT,126.698,T*37"""
1477388611328587933,,194356,,1477388611,328489560,'',"""\n$GPGGA,094352.30,5603.94051515,N,00823.31017201,E,4,14,0.8,26.171,M,40.732,M,3.3,0015*73"""
1477388611330207278,,194357,,1477388611,330092666,'',"""\n$GPHDT,130.852,T*38"""
1477388611379659222,,194358,,1477388611,378897726,'',"""\n$GPGGA,094352.35,5603.94046756,N,00823.31014517,E,4,14,0.8,26.161,M,40.732,M,3.3,0015*77"""
1477388611381013632,,194359,,1477388611,380483426,'',"""\n$GPHDT,132.914,T*39"""
1477388611436306172,,194360,,1477388611,434244840,'',"""\n$GPGGA,094352.40,5603.94044669,N,00823.31012009,E,4,14,0.8,26.160,M,40.732,M,3.4,0015*70"""
1477388611436333447,,194361,,1477388611,436004107,'',"""\n$GPHDT,129.299,T*3D"""
1477388611480563180,,194362,,1477388611,478955586,'',"""\n$GPGGA,094352.45,5603.94042370,N,00823.31009107,E,4,14,0.8,26.188,M,40.732,M,3.5,0015*7C"""
1477388611480841266,,194363,,1477388611,480668899,'',"""\n$GPHDT,128.159,T*33"""
1477388611528795499,,194364,,1477388611,528673048,'',"""\n$GPGGA,094352.50,5603.94034616,N,00823.31006728,E,4,14,0.8,26.208,M,40.732,M,3.5,0015*73"""
1477388611532508746,,194365,,1477388611,531814595,'',"""\n$GPHDT,133.776,T*32"""
1477388611579708376,,194366,,1477388611,579475397,'',"""\n$GPGGA,094352.55,5603.94029835,N,00823.31005277,E,4,14,0.8,26.195,M,40.732,M,3.5,0015*7E"""
1477388611581375964,,194367,,1477388611,581155515,'',"""\n$GPHDT,135.698,T*35"""
1477388611634881052,,194368,,1477388611,634778402,'',"""\n$GPGGA,094352.60,5603.94027708,N,00823.31003910,E,4,14,0.8,26.198,M,40.732,M,3.6,0015*75"""
1477388611636700530,,194369,,1477388611,636500279,'',"""\n$GPHDT,133.630,T*31"""
1477388611677970352,,194370,,1477388611,677803415,'',"""\n$GPGGA,094352.65,5603.94025709,N,00823.31000852,E,4,14,0.8,26.207,M,40.732,M,3.7,0015*73"""
1477388611679609259,,194371,,1477388611,679481220,'',"""\n$GPHDT,132.813,T*3F"""
1477388611728171476,,194372,,1477388611,728052939,'',"""\n$GPGGA,094352.70,5603.94022185,N,00823.30996358,E,4,14,0.8,26.208,M,40.732,M,1.7,0015*79"""
1477388611729795319,,194373,,1477388611,729681957,'',"""\n$GPHDT,136.711,T*36"""
1477388611779331696,,194374,,1477388611,779001479,'',"""\n$GPGGA,094352.75,5603.94017869,N,00823.30992697,E,4,14,0.8,26.213,M,40.732,M,1.8,0015*76"""
1477388611780796232,,194375,,1477388611,780706922,'',"""\n$GPHDT,139.541,T*3E"""
1477388611836319056,,194376,,1477388611,836040001,'',"""\n$GPGGA,094352.80,5603.94013450,N,00823.30991363,E,4,14,0.8,26.216,M,40.732,M,1.8,0015*76"""
1477388611837169475,,194377,,1477388611,837015010,'',"""\n$GPHDT,139.528,T*31"""
1477388611883817632,,194378,,1477388611,880118651,'',"""\n$GPGGA,094352.85,5603.94010116,N,00823.30989775,E,4,14,0.8,26.228,M,40.732,M,1.9,0015*71"""
1477388611883847019,,194379,,1477388611,880264119,'',"""\n$GPHDT,136.689,T*36"""
1477388611928286724,,194380,,1477388611,928002696,'',"""\n$GPGGA,094352.90,5603.94005902,N,00823.30985777,E,4,14,0.8,26.204,M,40.732,M,1.9,0015*7C"""
1477388611929979188,,194381,,1477388611,929653287,'',"""\n$GPHDT,139.400,T*3A"""
1477388611977771234,,194382,,1477388611,977666111,'',"""\n$GPGGA,094352.95,5603.94002917,N,00823.30981848,E,4,14,0.8,26.233,M,40.732,M,2.0,0015*73"""
1477388611980309910,,194383,,1477388611,979388279,'',"""\n$GPHDT,142.545,T*36"""
1477388612044977264,,194384,,1477388612,44841710,'',"""\n$GPGGA,094353.00,5603.93999524,N,00823.30979801,E,4,14,0.8,26.228,M,40.732,M,2.0,0015*7E"""
1477388612046687277,,194385,,1477388612,46521659,'',"""\n$GPHDT,143.745,T*35"""
1477388612077868021,,194386,,1477388612,77580636,'',"""\n$GPGGA,094353.05,5603.93997182,N,00823.30978728,E,4,14,0.8,26.239,M,40.732,M,2.0,0015*78"""
1477388612079658457,,194387,,1477388612,79207228,'',"""\n$GPHDT,143.586,T*38"""
1477388612127077377,,194388,,1477388612,126790736,'',"""\n$GPGGA,094353.10,5603.93994754,N,00823.30977060,E,4,14,0.8,26.238,M,40.732,M,2.1,0015*76"""
1477388612128743457,,194389,,1477388612,128472218,'',"""\n$GPHDT,144.798,T*32"""
1477388612185110446,,194390,,1477388612,177199918,'',"""\n$GPGGA,094353.15,5603.93992337,N,00823.30976282,E,4,14,0.8,26.234,M,40.732,M,2.2,0015*74"""
1477388612185135495,,194391,,1477388612,179530995,'',"""\n$GPHDT,147.622,T*31"""
1477388612235108153,,194392,,1477388612,234902874,'',"""\n$GPGGA,094353.20,5603.93989016,N,00823.30974915,E,4,14,0.8,26.220,M,40.732,M,2.2,0015*7A"""
1477388612236728048,,194393,,1477388612,236475561,'',"""\n$GPHDT,150.202,T*31"""
1477388612280257283,,194394,,1477388612,279321340,'',"""\n$GPGGA,094353.25,5603.93986042,N,00823.30973426,E,4,14,0.8,26.239,M,40.732,M,2.3,0015*72"""
1477388612280273292,,194395,,1477388612,279407629,'',"""\n$GPHDT,149.538,T*37"""
1477388612327999865,,194396,,1477388612,327842515,'',"""\n$GPGGA,094353.30,5603.93982260,N,00823.30970235,E,4,14,0.8,26.228,M,40.732,M,2.3,0015*77"""
1477388612329588875,,194397,,1477388612,329471439,'',"""\n$GPHDT,150.494,T*38"""
1477388612378439612,,194398,,1477388612,378218766,'',"""\n$GPGGA,094353.35,5603.93979110,N,00823.30965817,E,4,14,0.8,26.236,M,40.732,M,2.3,0015*73"""
1477388612381974865,,194399,,1477388612,381657968,'',"""\n$GPHDT,152.359,T*3C"""
1477388612435083918,,194400,,1477388612,434894453,'',"""\n$GPGGA,094353.40,5603.93976780,N,00823.30961300,E,4,14,0.8,26.244,M,40.732,M,2.4,0015*7A"""
1477388612437007029,,194401,,1477388612,436481464,'',"""\n$GPHDT,154.238,T*3C"""
1477388612477368546,,194402,,1477388612,477164459,'',"""\n$GPGGA,094353.45,5603.93973237,N,00823.30956090,E,4,14,0.8,26.244,M,40.732,M,2.5,0015*7C"""
1477388612479005527,,194403,,1477388612,478836756,'',"""\n$GPHDT,155.683,T*39"""
1477388612527648666,,194404,,1477388612,527527850,'',"""\n$GPGGA,094353.50,5603.93969274,N,00823.30952307,E,4,13,0.9,26.247,M,40.732,M,1.5,0015*7B"""
1477388612529270343,,194405,,1477388612,529174773,'',"""\n$GPHDT,155.003,T*37"""
1477388612580439764,,194406,,1477388612,577600332,'',"""\n$GPGGA,094353.55,5603.93965765,N,00823.30947386,E,4,13,0.9,26.238,M,40.732,M,1.5,0015*72"""
1477388612580446353,,194407,,1477388612,579330724,'',"""\n$GPHDT,156.258,T*38"""
1477388612635240718,,194408,,1477388612,634876601,'',"""\n$GPGGA,094353.60,5603.93962581,N,00823.30942374,E,4,13,0.9,26.235,M,40.732,M,1.6,0015*7D"""
1477388612636787721,,194409,,1477388612,636560926,'',"""\n$GPHDT,158.071,T*3F"""
1477388612677702068,,194410,,1477388612,677547261,'',"""\n$GPGGA,094353.65,5603.93961056,N,00823.30936847,E,4,13,0.9,26.239,M,40.732,M,1.6,0015*70"""
1477388612679537655,,194411,,1477388612,679270708,'',"""\n$GPHDT,159.090,T*31"""
1477388612727816833,,194412,,1477388612,727698023,'',"""\n$GPGGA,094353.70,5603.93958839,N,00823.30931624,E,4,13,0.9,26.245,M,40.732,M,1.7,0015*79"""
1477388612729460735,,194413,,1477388612,729353684,'',"""\n$GPHDT,159.795,T*33"""
1477388612779759998,,194414,,1477388612,779535345,'',"""\n$GPGGA,094353.75,5603.93954846,N,00823.30927005,E,4,13,0.9,26.268,M,40.732,M,1.8,0015*7A"""
1477388612781264658,,194415,,1477388612,781196406,'',"""\n$GPHDT,160.590,T*3E"""
1477388612835251081,,194416,,1477388612,835162808,'',"""\n$GPGGA,094353.80,5603.93951475,N,00823.30923141,E,4,13,0.9,26.266,M,40.732,M,1.8,0015*72"""
1477388612836974384,,194417,,1477388612,836881538,'',"""\n$GPHDT,161.737,T*30"""
1477388612878813829,,194418,,1477388612,878699488,'',"""\n$GPGGA,094353.85,5603.93950021,N,00823.30919766,E,4,13,0.9,26.263,M,40.732,M,1.9,0015*7D"""
1477388612880433479,,194419,,1477388612,880322010,'',"""\n$GPHDT,162.722,T*37"""
1477388612927617698,,194420,,1477388612,927498866,'',"""\n$GPGGA,094353.90,5603.93947989,N,00823.30915075,E,4,13,0.9,26.253,M,40.732,M,1.9,0015*7E"""
1477388612929205962,,194421,,1477388612,929144466,'',"""\n$GPHDT,164.485,T*3F"""
1477388612976970397,,194422,,1477388612,976848243,'',"""\n$GPGGA,094353.95,5603.93946309,N,00823.30909647,E,4,13,0.9,26.269,M,40.732,M,2.0,0015*71"""
1477388612978609948,,194423,,1477388612,978507977,'',"""\n$GPHDT,165.908,T*36"""
1477388613045163099,,194424,,1477388613,45032080,'',"""\n$GPGGA,094354.00,5603.93943822,N,00823.30904492,E,4,13,0.9,26.267,M,40.732,M,2.0,0015*74"""
1477388613046812984,,194425,,1477388613,46744493,'',"""\n$GPHDT,167.397,T*38"""
1477388613078946376,,194426,,1477388613,78808805,'',"""\n$GPGGA,094354.05,5603.93940762,N,00823.30899148,E,4,13,0.9,26.267,M,40.732,M,2.0,0015*7E"""
1477388613080548382,,194427,,1477388613,80472575,'',"""\n$GPHDT,167.922,T*3C"""
1477388613128113297,,194428,,1477388613,127793726,'',"""\n$GPGGA,094354.10,5603.93938964,N,00823.30894438,E,4,13,0.9,26.262,M,40.732,M,2.1,0015*76"""
1477388613129628802,,194429,,1477388613,129425464,'',"""\n$GPHDT,169.063,T*3E"""
1477388613178894172,,194430,,1477388613,178689562,'',"""\n$GPGGA,094354.15,5603.93936346,N,00823.30888595,E,4,13,0.9,26.266,M,40.732,M,2.2,0015*7B"""
1477388613180704035,,194431,,1477388613,180526165,'',"""\n$GPHDT,170.866,T*3B"""
1477388613235052776,,194432,,1477388613,234857615,'',"""\n$GPGGA,094354.20,5603.93933809,N,00823.30882269,E,4,13,0.9,26.261,M,40.732,M,2.2,0015*71"""
1477388613236591593,,194433,,1477388613,236480695,'',"""\n$GPHDT,171.886,T*34"""
1477388613279770907,,194434,,1477388613,279212959,'',"""\n$GPGGA,094354.25,5603.93931811,N,00823.30877264,E,4,13,0.9,26.269,M,40.732,M,2.3,0015*71"""
1477388613281254120,,194435,,1477388613,281053404,'',"""\n$GPHDT,172.212,T*30"""
1477388613328955858,,194436,,1477388613,328690886,'',"""\n$GPGGA,094354.30,5603.93929871,N,00823.30871565,E,4,13,0.9,26.273,M,40.732,M,2.3,0015*71"""
1477388613331417587,,194437,,1477388613,330356273,'',"""\n$GPHDT,173.379,T*3D"""
1477388613378142331,,194438,,1477388613,377883355,'',"""\n$GPGGA,094354.35,5603.93928247,N,00823.30865746,E,4,13,0.9,26.273,M,40.732,M,2.3,0015*7C"""
1477388613379645690,,194439,,1477388613,379521355,'',"""\n$GPHDT,174.466,T*33"""
1477388613437105307,,194440,,1477388613,436996297,'',"""\n$GPGGA,094354.40,5603.93926291,N,00823.30859600,E,4,13,0.9,26.272,M,40.732,M,1.4,0015*72"""
1477388613437176828,,194441,,1477388613,437018974,'',"""\n$GPHDT,175.568,T*3D"""
1477388613477688107,,194442,,1477388613,477548569,'',"""\n$GPGGA,094354.45,5603.93924291,N,00823.30854121,E,4,13,0.9,26.277,M,40.732,M,1.5,0015*78"""
1477388613479276093,,194443,,1477388613,479211138,'',"""\n$GPHDT,176.764,T*30"""
1477388613528192334,,194444,,1477388613,528096735,'',"""\n$GPGGA,094354.50,5603.93922554,N,00823.30849543,E,4,13,0.9,26.282,M,40.732,M,1.5,0015*72"""
1477388613529830296,,194445,,1477388613,529764149,'',"""\n$GPHDT,177.299,T*36"""
1477388613578903753,,194446,,1477388613,578724995,'',"""\n$GPGGA,094354.55,5603.93920834,N,00823.30844325,E,4,13,0.9,26.289,M,40.732,M,1.5,0015*7E"""
1477388613580543592,,194447,,1477388613,580311330,'',"""\n$GPHDT,178.463,T*3A"""
1477388613638532222,,194448,,1477388613,634528698,'',"""\n$GPGGA,094354.60,5603.93918769,N,00823.30838600,E,4,13,0.9,26.281,M,40.732,M,1.6,0015*76"""
1477388613638540448,,194449,,1477388613,636168084,'',"""\n$GPHDT,180.575,T*3B"""
