,t,x_gt,y_gt,x_gps,y_gps
227,22.700000000000003,53.662858761291005,-0.15003935328744333,53.31295109410649,-0.1543774288448887
228,22.8,53.888635033322245,-0.13528638885507505,53.56123809726083,-0.16531154287936545
229,22.900000000000002,54.18000263813665,-0.14602749674915572,53.810367299643644,-0.17283856522531948
230,23.0,54.42770056644106,-0.14348080941300623,54.048951303216676,-0.1774033904046206
231,23.1,54.56256284155694,-0.14196413754285686,54.28574882081187,-0.1900084177734236
232,23.200000000000003,54.90422831435789,-0.14871707860542926,54.51235822214394,-0.18546673201224095
233,23.3,55.042353150744646,-0.14799298343567102,54.764675893554234,-0.19018950959185688
234,23.400000000000002,55.2745893682536,-0.14418253017412397,55.01523897616648,-0.20755408973997902
235,23.5,55.52780134433674,-0.13788528231495434,55.251597477606204,-0.22223490966253223
236,23.6,55.783874521090524,-0.17606609152527497,55.48989717015966,-0.2191617576819347
237,23.700000000000003,55.989071932724215,-0.17410107916537143,55.72890986807452,-0.22097935970785088
238,23.8,56.26084377895451,-0.16994613865003672,55.97436283060556,-0.19314900784399214
239,23.900000000000002,56.53375982824731,-0.17163759335218742,56.18407802519495,-0.2033793486620219
240,24.0,56.766487849262795,-0.17033845302529826,56.4440886693003,-0.18871222767716844
241,24.1,57.023059615274754,-0.17046108589525844,56.67446407688035,-0.16508723281150495
242,24.200000000000003,57.17205395999545,-0.16626554377709013,56.91185553722838,-0.17357751992893355
243,24.3,57.46963290327086,-0.15587187835983585,57.13912453850299,-0.15096252490731388
244,24.400000000000002,57.66694255877791,-0.14551872112316033,57.36149366636117,-0.13797444742149167
245,24.5,57.93788198298061,-0.14802296101425938,57.60100102513655,-0.1379061893086444
246,24.6,58.11850695187394,-0.14639999714432506,57.83513307454568,-0.13094548745302248
247,24.700000000000003,58.319287505160574,-0.1320989166154476,58.07773478157515,-0.12206767571108657
248,24.8,58.54568164148081,-0.12903081020665041,58.3021865260938,-0.11586585835714303
249,24.900000000000002,58.82100722470108,-0.12402738667946522,58.55932643589891,-0.10734997138956714
250,25.0,59.096102271211166,-0.12107447314988562,58.78070015840505,-0.08708879472294129
251,25.1,59.30515723138275,-0.11800233111606317,59.01708494134686,-0.11120514550030336
252,25.200000000000003,59.51421219361298,-0.1149301970083556,59.247948074191754,-0.0880013951712435
253,25.3,59.769272759798014,-0.09142331316196106,59.48340852189896,-0.07664726316799175
254,25.400000000000002,60.04217064978103,-0.08748722991506597,59.73659897232532,-0.08905574209021694
255,25.5,60.334734681229996,-0.0813649952112101,59.976695306918266,-0.07973327898459459
256,25.6,60.51341589568695,-0.08322013595286748,60.22667624411484,-0.07434523657958181
257,25.700000000000003,60.722395905703806,-0.08951234131498964,60.46912345814179,-0.07624020274137422
258,25.8,60.96140240178274,-0.08445670520676885,60.71891435855214,-0.07223247191363669
259,25.900000000000002,61.201452184042665,-0.08170707320890713,60.945809431247916,-0.06830869667636819
260,26.0,61.49110373067526,-0.07365944064306618,61.18449673828615,-0.06432184400114593
261,26.1,61.66691121429462,-0.07679350532339768,61.43682354769835,-0.06621273693656349
262,26.200000000000003,61.87896232481833,-0.07662292569397877,61.67058937954756,-0.058599519713599335
263,26.3,62.11741043515116,-0.06251846236609282,61.89609244205336,-0.05581040715524921
264,26.400000000000002,62.36048489092084,-0.05438043604924658,62.11958943349803,-0.026577613428617752
265,26.5,62.5444492685933,-0.04897177190657942,62.36022811746412,-0.022566560545133285
266,26.6,62.86281379747416,-0.014419538316303715,62.591199297769556,-0.02646402138397974
267,26.700000000000003,63.067024467338136,-0.02434902273314421,62.84441075242804,-0.009254474830527215
268,26.8,63.28675972906816,-0.025730010009770155,63.08940827456993,0.006191005137129224
269,26.900000000000002,63.52660291650142,-0.017992590289708232,63.311371908093555,-0.006799287314521507
270,27.0,63.76562075859868,-0.010142650259840735,63.534684662982464,0.014080052283052424
271,27.1,63.94978638220886,0.006791536454407776,63.76106319504665,0.03930554782097673
272,27.200000000000003,64.31542592331283,0.0346337201034963,63.99546134947936,0.01026660391869072
273,27.3,64.53063143053636,0.021882954685676026,64.2585412689515,0.03682506113010575
274,27.400000000000002,64.73706249663627,0.028044046344412266,64.49401237854457,0.04494202135922265
275,27.5,64.97807987188497,0.0368995406106869,64.72946842181156,0.040894943329444544
276,27.6,65.2423793270569,0.04711844582227087,64.98100990140259,0.08896188759085177
277,27.700000000000003,65.52231138761185,0.05792232684841636,65.21638356873,0.07102951479122055
278,27.8,65.68857382830275,0.06051666658941457,65.44031553082328,0.07722629378137924
279,27.900000000000002,65.94043072095886,0.09728206885744584,65.69449597170723,0.1079571455852637
280,28.0,65.99940585545238,0.1102167552737221,65.9166559167481,0.08868090731316158
281,28.1,66.30649740793247,0.10803355611109922,66.16153069606708,0.0946963004508774
282,28.200000000000003,66.63742425554283,0.11944845268339677,66.40532860412303,0.11376191273685521
283,28.3,66.8980713838611,0.13205228003841896,66.66039376265192,0.10089582256042462
284,28.400000000000002,67.09999702743727,0.13544847059616316,66.89601006751688,0.12613437802141192
285,28.5,67.35296002631807,0.15407600821819045,67.13016732393436,0.11926456711470124
286,28.6,67.56865780503065,0.1686230545393279,67.36654714849323,0.11427216042780941
287,28.700000000000003,67.80350298656896,0.16604176434109164,67.61519650782468,0.16567484556799883
288,28.8,68.06199829202761,0.19357082938647707,67.86964838302319,0.13330154911500713
289,28.900000000000002,68.31389465359703,0.20085715804421866,68.11440687182686,0.15957407714708793
290,29.000000000000004,68.54543229027315,0.2204132167736006,68.3430397298747,0.2022282631631107
291,29.1,68.7761654794453,0.24808059066931065,68.61126691412467,0.1825624235298271
292,29.200000000000003,69.10529710130356,0.22021433114274913,68.8716479740346,0.2156015806872702
293,29.3,69.30585398105596,0.24656930597899418,69.11998446531382,0.22244339932636592
294,29.400000000000002,69.60318203008629,0.27525044892237815,69.35625284897355,0.2176884737601057
295,29.500000000000004,69.82158544223539,0.2986961748806465,69.59589670648842,0.28014702639941547
296,29.6,70.08791276011095,0.3370234323459691,69.84960733783885,0.255406477114164
297,29.700000000000003,70.3337867677735,0.3348439196227915,70.11848092552695,0.27826723676824017
298,29.8,70.59035267336486,0.3587654824722186,70.37620938731942,0.3403331840333479
299,29.900000000000002,70.88727929252863,0.40293085528584527,70.6034256890319,0.3447707036555485
